Keyword,Name,Header_image,Rating,Rating_count,Price_range,Category,Detail_URL,Tags,Address,Located_in,Current_status,Next_status,Scraped_at,Open_hours,Latitude,Longitude,Plus_code,Website,Phone,Review_keyword1,Review_keyword2,Review_keyword3,Review_keyword4,Review_keyword5,Review_keyword6,Review_keyword7,Review_keyword8,Review_keyword9,Review_keyword10
Nashville - guitar repair,Le Van's Guitar Services,https://lh5.googleusercontent.com/p/AF1QipN3Jdou75ARaOGHhea2YOtwKnVs6inYoHvtf2au=w408-h725-k-no,5.0,2,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Le+Van%27s+Guitar+Services/data=!4m7!3m6!1s0x88646692584f449f:0x369d262c408e8ba3!8m2!3d36.1524687!4d-86.7936679!16s%2Fg%2F1tlbvf_9!19sChIJn0RPWJJmZIgRo4uOQCwmnTY?authuser=0&hl=iw&rclk=1,,"115 17th Ave S B, Nashville, TN 37203, ארצות הברית",,+1 615-251-8884,,2023-09-03 22:33:57,,36.1524687,-86.7936679,"5624+XG נשוויל, טנסי, ארצות הברית",http://www.guitarservices.com/,+1 615-251-8884,,,,,,,,,,
Nashville - guitar repair,Kirkosaurus Guitar Repair,https://lh5.googleusercontent.com/p/AF1QipMyETpvHD3shQoQ1azg8ZXq7_ijnKAB52aR1e67=w408-h306-k-no,5.0,13,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Kirkosaurus+Guitar+Repair/data=!4m7!3m6!1s0x88640b6507522983:0xc7c32ccbecc52a89!8m2!3d35.9444885!4d-86.5526657!16s%2Fg%2F11g6bg5dlb!19sChIJgylSB2ULZIgRiSrF7Mssw8c?authuser=0&hl=iw&rclk=1,,"491 Martha Ln, Smyrna, TN 37167, ארצות הברית",,+1 615-305-9458,,2023-09-03 22:34:01,,35.9444885,-86.5526657,"WCVW+QW Smyrna, טנסי, ארצות הברית",http://kirkosaurus.com/,+1 615-305-9458,,,,,,,,,,
Nashville - guitar repair,Nashville Pro Hammond Inc,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V1cfmPRcOhYIwCFhsQqHtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.09908&pitch=0&thumbfov=100,5.0,10,,שירות להשכרת כלי נגינה,https://www.google.com/maps/place/Nashville+Pro+Hammond+Inc/data=!4m7!3m6!1s0x886467a888f2dfcf:0x5f4f7fa79e6b003!8m2!3d36.140732!4d-86.8356296!16s%2Fg%2F1tm8l9t7!19sChIJz9_yiKhnZIgRA7Dmefr39AU?authuser=0&hl=iw&rclk=1," 
""Highly recommended for any vintage organ/speaker repair!!""","4021 Murphy Rd, Nashville, TN 37209, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 9:30,2023-09-03 22:34:05,יום ראשוןסגוריום שני(יום העבודה)9:30–17:30 ייתכנו שינויים בשעותיום שלישי9:30–17:30יום רביעי9:30–17:30יום חמישי9:30–17:30יום שישי9:30–17:30יום שבתסגור,36.140732,-86.8356296,"45R7+7P נשוויל, טנסי, ארצות הברית",http://www.nashvilleprohammond.com/,+1 615-297-2799,,,,,,,,,,
Nashville - guitar repair,Bluesman Vintage Guitars,https://lh5.googleusercontent.com/p/AF1QipOVxQ-jmfdV8cU7xI1jkyNa9uTM2GcrIa4oCOd1=w516-h240-k-no,4.8,60,,חנות גיטרות,https://www.google.com/maps/place/Bluesman+Vintage+Guitars/data=!4m7!3m6!1s0x886382880648f54f:0x666c7ef7256922ff!8m2!3d35.7437515!4d-86.8920852!16s%2Fg%2F11b7g1q7w4!19sChIJT_VIBoiCY4gR_yJpJfd-bGY?authuser=0&hl=iw&rclk=1," 
""Had found this shop by total accident during our trip to Nashville.""","4922 Port Royal Rd Ste B1, Spring Hill, TN 37174, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 11:00,2023-09-03 22:34:08,יום ראשוןסגוריום שני(יום העבודה)11:00–19:00 ייתכנו שינויים בשעותיום שלישי11:00–19:00יום רביעי11:00–19:00יום חמישי11:00–19:00יום שישיסגוריום שבתסגור,35.7437515,-86.8920852,"P4V5+G5 Spring Hill, טנסי, ארצות הברית",http://bluesmanvintage.com/,+1 615-562-5508,,,,,,,,,,
Nashville - guitar repair,Jonathan Fletcher Music,https://lh5.googleusercontent.com/p/AF1QipOt5ebPCqxBJ8FLp-4xBNAZt0Lk4tK4P8mFOrrb=w408-h306-k-no,4.5,35,,חנות מוזיקה,https://www.google.com/maps/place/Jonathan+Fletcher+Music/data=!4m7!3m6!1s0x88640c48faad0677:0xe50866935facc814!8m2!3d35.9867844!4d-86.5230602!16s%2Fg%2F1vhkl8gz!19sChIJdwat-kgMZIgRFMisX5NmCOU?authuser=0&hl=iw&rclk=1," 
""Very timely on my guitar repair. I've been buying from Mr Fletcher ...""","144 N Lowry St, Smyrna, TN 37167, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:34:12,יום ראשוןסגוריום שני(יום העבודה)10:00–20:30 ייתכנו שינויים בשעותיום שלישי10:00–20:30יום רביעי10:00–20:30יום חמישי10:00–20:30יום שישי10:00–18:00יום שבת10:00–18:00,35.9867844,-86.5230602,"XFPG+PQ Smyrna, טנסי, ארצות הברית",http://www.jonathanfletchermusic.com/,+1 615-459-3133,,,,,,,,,,
Nashville - guitar repair,Drum Supply House,,4.9,114,,חנות תופים,https://www.google.com/maps/place/Drum+Supply+House/data=!4m7!3m6!1s0x886467cf0508c30f:0x504c78302b73a5a4!8m2!3d36.1845933!4d-86.7546782!16s%2Fg%2F11xkrw4vz!19sChIJD8MIBc9nZIgRpKVzKzB4TFA?authuser=0&hl=iw&rclk=1," 
קנייה בחנות
·
איסוף עצמי בחנות
·
משלוחים","730 Mcferrin Ave, Nashville, TN 37206, ארצות הברית",,המקום סגור,ייפתח ביום יום ג׳ בשעה 12:00,2023-09-03 22:34:16,יום ראשוןסגוריום שני(יום העבודה)סגור שעות פתיחה בחגיום שלישי12:00–17:00יום רביעי12:00–17:00יום חמישי12:00–17:00יום שישי12:00–17:00יום שבת12:00–17:00,36.1845933,-86.7546782,"56MW+R4 נשוויל, טנסי, ארצות הברית",http://www.drumsupply.com/,+1 615-251-1146,,,,,,,,,,
Nashville - guitar repair,GSmith Guitars Setups & Repair,https://lh5.googleusercontent.com/p/AF1QipOvnJYaZ7osF1b6yqq7S-Eyv4DPqY_7y3X4mogY=w408-h544-k-no,5.0,14,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/GSmith+Guitars+Setups+%26+Repair/data=!4m7!3m6!1s0x88649d01f289ea43:0x3e94402da49eb0d1!8m2!3d35.9158146!4d-87.0995018!16s%2Fg%2F11srng9ty3!19sChIJQ-qJ8gGdZIgR0bCepC1AlD4?authuser=0&hl=iw&rclk=1,,"7560 Pewitt Rd, Franklin, TN 37064, ארצות הברית",,פתוח,ייסגר בשעה 19:00,2023-09-03 22:34:20,יום ראשון9:00–19:00יום שני(יום העבודה)9:00–19:00 ייתכנו שינויים בשעותיום שלישי9:00–19:00יום רביעי9:00–19:00יום חמישי9:00–19:00יום שישי9:00–19:00יום שבת9:00–19:00,35.9158146,-87.0995018,"WW82+85 פרנקלין, טנסי, ארצות הברית",https://gsmith-guitars-setups-repair.business.site/?utm_source=gmb&utm_medium=referral,+1 615-594-4192,,,,,,,,,,
Nashville - guitar repair,Forrest York Guitars,https://lh5.googleusercontent.com/p/AF1QipNtAvCdXpOdbb1K75aq5EjFCdpqoQmBMDIRwWBb=w408-h408-k-no,4.6,41,,חנות גיטרות,https://www.google.com/maps/place/Forrest+York+Guitars/data=!4m7!3m6!1s0x8863f86f2245e883:0x391a4dfdd931e9e6!8m2!3d35.8460644!4d-86.3904653!16s%2Fg%2F1tf2sz5x!19sChIJg-hFIm_4Y4gR5ukx2f1NGjk?authuser=0&hl=iw&rclk=1," 
""Only place I trust going for repairs and maintenance!""","123 E Main St suite a, Murfreesboro, TN 37130, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:34:23,יום ראשוןסגוריום שני(יום העבודה)10:00–18:00 ייתכנו שינויים בשעותיום שלישי10:00–18:00יום רביעי10:00–18:00יום חמישי10:00–18:00יום שישי10:00–18:00יום שבת10:00–17:00,35.8460644,-86.3904653,"RJW5+CR מורפריסבורו, טנסי, ארצות הברית",http://www.forrestyorkguitars.com/,+1 615-556-1525,,,,,,,,,,
Nashville - guitar repair,Schuyler Dean Pickups,https://lh5.googleusercontent.com/p/AF1QipOuDbawhqY3IRu1xu1XNb_jFgxBozT9Kebj93nl=w408-h294-k-no,5.0,4,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Schuyler+Dean+Pickups/data=!4m7!3m6!1s0x8864682e8ef5f14d:0x80d9b1e7a0faf653!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11c6vp_d1p!19sChIJTfH1ji5oZIgRU_b6oOex2YA?authuser=0&hl=iw&rclk=1," 
""Fantastic local guy to work with in Nashville!""",,,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:34:27,יום ראשוןסגוריום שני(יום העבודה)10:00–17:00 ייתכנו שינויים בשעותיום שלישי10:00–17:00יום רביעי10:00–17:00יום חמישי10:00–17:00יום שישי10:00–17:00יום שבת12:00–16:00,46.423669,-129.9427086,,http://www.schuylerdeanpickups.com/,+1 615-398-1857,,,,,,,,,,
Nashville - guitar repair,Shuff's Music,https://lh5.googleusercontent.com/p/AF1QipPetGFwSla-clGoTTQhXzfa3JPrOOwciQdUR0Cw=w408-h306-k-no,4.7,40,,חנות לכלי נגינה,https://www.google.com/maps/place/Shuff%27s+Music/data=!4m7!3m6!1s0x88647e50e69d0e8b:0x4bdb626c5fb0d087!8m2!3d35.9261971!4d-86.8693794!16s%2Fg%2F1tdpmtqf!19sChIJiw6d5lB-ZIgRh9CwX2xi20s?authuser=0&hl=iw&rclk=1," 
קנייה בחנות
·
איסוף עצמי בחנות","118 3rd Ave N, Franklin, TN 37064, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:34:31,יום ראשוןסגוריום שני(יום העבודה)10:00–18:00 ייתכנו שינויים בשעותיום שלישי10:00–18:00יום רביעי10:00–18:00יום חמישי10:00–18:00יום שישי10:00–17:00יום שבת10:00–16:00,35.9261971,-86.8693794,"W4GJ+F6 פרנקלין, טנסי, ארצות הברית",https://www.shuffsmusic.com/,+1 615-790-6139,,,,,,,,,,
Nashville - guitar repair,Guitar Mill,https://lh5.googleusercontent.com/p/AF1QipOqrs827g5WEl5rJaCVG8Oi1iPdAu4ur8_z1sV0=w408-h306-k-no,4.8,16,,חנות גיטרות,https://www.google.com/maps/place/Guitar+Mill/data=!4m7!3m6!1s0x8863f86dd7611627:0x360c872ba68aa341!8m2!3d35.8483432!4d-86.3951121!16s%2Fg%2F1tf_j43x!19sChIJJxZh1234Y4gRQaOKpiuHDDY?authuser=0&hl=iw&rclk=1," 
קנייה בחנות","407 W Lytle St, Murfreesboro, TN 37130, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 11:00,2023-09-03 22:34:35,יום ראשוןסגוריום שני(יום העבודה)11:00–18:00 ייתכנו שינויים בשעותיום שלישי11:00–18:00יום רביעי11:00–18:00יום חמישי11:00–18:00יום שישי11:00–18:00יום שבתסגור,35.8483432,-86.3951121,"RJX3+8X מורפריסבורו, טנסי, ארצות הברית",http://guitarmill.com/,,,,,,,,,,,
Nashville - guitar repair,Jack's Guitarcheology,https://lh5.googleusercontent.com/p/AF1QipO2R2kMcKcMkO13jJL6SsJ9qyDBvFjCeeOnchDf=w408-h616-k-no,4.9,92,,חנות גיטרות,https://www.google.com/maps/place/Jack%27s+Guitarcheology/data=!4m7!3m6!1s0x88642179a2d88bdd:0x26869c981d403b5e!8m2!3d36.2083585!4d-86.2905675!16s%2Fg%2F11smkp8j97!19sChIJ3YvYonkhZIgRXjtAHZichiY?authuser=0&hl=iw&rclk=1," 
""They carry lots of local made pedals, and Nashville Guitar Works ...""","107 Public Sq, Lebanon, TN 37087, ארצות הברית",,המקום סגור,ייפתח ביום יום ד׳ בשעה 10:00,2023-09-03 22:34:38,יום ראשוןסגוריום שני(יום העבודה)סגור ייתכנו שינויים בשעותיום שלישיסגוריום רביעי10:00–18:00יום חמישי10:00–18:00יום שישי10:00–18:00יום שבת10:00–18:00,36.2083585,-86.2905675,"6P55+8Q לבנון, טנסי, ארצות הברית",https://jacksguitarcheology.com/,+1 615-965-2136,,,,,,,,,,
Nashville - guitar repair,Nashville Guitar Store,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mavsu5mBOuGKoJOcMh3s5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.6298&pitch=0&thumbfov=100,3.4,9,,חנות לכלי נגינה,https://www.google.com/maps/place/Nashville+Guitar+Store/data=!4m7!3m6!1s0x88647e366a3e37dd:0x6176af5f4dc1daf6!8m2!3d36.0052697!4d-86.8896428!16s%2Fg%2F1wn_6vg6!19sChIJ3Tc-ajZ-ZIgR9trBTV-vdmE?authuser=0&hl=iw&rclk=1," 
קנייה בחנות
·
איסוף עצמי בחנות","1242 Old Hillsboro Rd, Franklin, TN 37069, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:34:42,יום ראשוןסגוריום שני(יום העבודה)10:00–17:00 ייתכנו שינויים בשעותיום שלישי10:00–18:00יום רביעי10:00–17:00יום חמישי10:00–18:00יום שישי10:00–17:00יום שבתסגור,36.0052697,-86.8896428,"2446+44 פרנקלין, טנסי, ארצות הברית",,+1 615-567-5330,,,,,,,,,,
Nashville - guitar repair,Guitar Gallery,https://lh5.googleusercontent.com/p/AF1QipNOPl8v7vTVR2G07QhqoqsnpFcrQSqt7fmu5z0v=w596-h240-k-no,4.5,17,,חנות גיטרות,https://www.google.com/maps/place/Guitar+Gallery/data=!4m7!3m6!1s0x88644f76605b43ad:0x21146d72432f7f9!8m2!3d14.1576412!4d-111.4214548!16s%2Fg%2F1263_g62y!19sChIJrUNbYHZPZIgR-fcyJNdGEQI?authuser=0&hl=iw&rclk=1," 
""Thanks for the setup and new Newtone strings. Beautiful guitar!""",,,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:34:46,,14.1576412,-111.4214548,,https://www.guitargal.com/,+1 615-672-7733,,,,,,,,,,
Nashville - guitar repair,Nashville Fretworks,https://lh5.googleusercontent.com/p/AF1QipOftzXABKBMGU5cpvjBOUT6mZ-UGfh3rH5ZqcwP=w408-h276-k-no,5.0,3,,חנות גיטרות,https://www.google.com/maps/place/Nashville+Fretworks/data=!4m7!3m6!1s0x88642e334e1d1efb:0x6a71913bc4d7590b!8m2!3d36.3798179!4d-86.436701!16s%2Fg%2F11b6gn_1zy!19sChIJ-x4dTjMuZIgRC1nXxDuRcWo?authuser=0&hl=iw&rclk=1," 
קנייה בחנות
·
איסוף עצמי בחנות
·
משלוחים","711 S Westland Ave, Gallatin, TN 37066, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:34:50,יום ראשוןסגוריום שני(יום העבודה)10:00–15:00 ייתכנו שינויים בשעותיום שלישי10:00–15:00יום רביעי10:00–15:00יום חמישי10:00–15:00יום שישי10:00–15:00יום שבתסגור,36.3798179,-86.436701,"9HH7+W8 Gallatin, טנסי, ארצות הברית",http://facebook.com/nashvillefretworks/,+1 615-440-6681,,,,,,,,,,
Nashville - guitar repair,Backline Nashville,https://lh5.googleusercontent.com/p/AF1QipPD7mSqUFM0OFQRRJ6yFMql4hJgfC62LSz6bxgA=w408-h255-k-no,4.8,24,,שירות להשכרת כלי נגינה,https://www.google.com/maps/place/Backline+Nashville/data=!4m7!3m6!1s0x886465e6aa45f9d1:0x529a68f8d9bda56c!8m2!3d36.1275498!4d-86.7567898!16s%2Fg%2F1q6n2hd77!19sChIJ0flFquZlZIgRbKW92fhomlI?authuser=0&hl=iw&rclk=1,,"2127 Utopia Ave, Nashville, TN 37211, ארצות הברית",,+1 615-210-2120,,2023-09-03 22:34:53,,36.1275498,-86.7567898,,http://www.backlinenashville.com/,+1 615-210-2120,,,,,,,,,,
Nashville - guitar repair,Epiphone Guitars,https://lh5.googleusercontent.com/p/AF1QipOiNWMTnXRcjSe5PUkOUCWRM7Vo65zPH0DDgqJz=w408-h306-k-no,4.4,21,,חנות מוזיקה,https://www.google.com/maps/place/Epiphone+Guitars/data=!4m7!3m6!1s0x886468c7b375388f:0x8be8452fee249cb0!8m2!3d36.1492651!4d-86.7170421!16s%2Fg%2F11b7q6_c9l!19sChIJjzh1s8doZIgRsJwk7i9F6Is?authuser=0&hl=iw&rclk=1,,"1510 Elm Hill Pike #212, Nashville, TN 37210, ארצות הברית",,פתוח,ייסגר בשעה 18:00,2023-09-03 22:34:57,יום ראשון12:00–18:00יום שני(יום העבודה)11:00–18:00 ייתכנו שינויים בשעותיום שלישי11:00–18:00יום רביעי11:00–18:00יום חמישי11:00–18:00יום שישי11:00–18:00יום שבת11:00–18:00,36.1492651,-86.7170421,,http://www.epiphone.com/,+1 615-871-4500,,,,,,,,,,
Nashville - guitar repair,LeVan's Guitar Services Workshop,https://lh5.googleusercontent.com/p/AF1QipMmzsMoOdWF9p-S8f__FUN6xNjFM2m0apZ94n4n=w408-h306-k-no,5.0,3,,מרכז הדרכה,https://www.google.com/maps/place/LeVan%27s+Guitar+Services+Workshop/data=!4m7!3m6!1s0x8864668aad5c7eaf:0x37c650446852a02a!8m2!3d36.1548429!4d-86.7824521!16s%2Fg%2F11bw4vtc7l!19sChIJr35crYpmZIgRKqBSaERQxjc?authuser=0&hl=iw&rclk=1,,"209 10th Ave S #136, Nashville, TN 37203, ארצות הברית",קומה 1 · Industrious Cummins Station,המקום סגור,ייפתח ביום יום ב׳ בשעה 9:00,2023-09-03 22:35:01,יום ראשוןסגוריום שני(יום העבודה)9:00–16:00 ייתכנו שינויים בשעותיום שלישי9:00–16:00יום רביעי9:00–16:00יום חמישי9:00–16:00יום שישי9:00–16:00יום שבת12:00–17:00,36.1548429,-86.7824521,"5639+W2 נשוויל, טנסי, ארצות הברית",http://guitarservices.com/,+1 615-251-8884,,,,,,,,,,
Nashville - guitar repair,MacMillan Guitars,https://lh5.googleusercontent.com/p/AF1QipOoXLSPTEeRtqePh8EEyQaTTu_CHDtsS4I37_q8=w408-h291-k-no,5.0,8,,Musical instrument manufacturer,https://www.google.com/maps/place/MacMillan+Guitars/data=!4m7!3m6!1s0x8864112e56018b15:0x3bb172b25d67a608!8m2!3d36.1203321!4d-86.4783378!16s%2Fg%2F11kzwy9hk8!19sChIJFYsBVi4RZIgRCKZnXbJysTs?authuser=0&hl=iw&rclk=1," 
""Marty's repair work is impeccable and I'd recommend his gorgeous ...""","1984 Logue Rd, Mt. Juliet, TN 37122, ארצות הברית",,+1 517-672-6016,,2023-09-03 22:35:05,,36.1203321,-86.4783378,"4GCC+4M Mt. Juliet, טנסי, ארצות הברית",http://www.macmillanguitars.com/,+1 517-672-6016,,,,,,,,,,
Nashville - guitar repair,Sheepdog Guitar Works,https://lh5.googleusercontent.com/p/AF1QipN14zNG52gykoEw9HPTAmW8dngjW1jEJvyxcylm=w408-h544-k-no,4.6,5,,חנות גיטרות,https://www.google.com/maps/place/Sheepdog+Guitar+Works/data=!4m7!3m6!1s0x886469827b4d4831:0x74a1b1aed21f972a!8m2!3d36.2126962!4d-86.7242414!16s%2Fg%2F11t3flygv9!19sChIJMUhNe4JpZIgRKpcf0q6xoXQ?authuser=0&hl=iw&rclk=1,,"1307 McChesney Ave, Nashville, TN 37216, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 9:00,2023-09-03 22:35:08,יום ראשוןסגוריום שני(יום העבודה)9:00–21:00 ייתכנו שינויים בשעותיום שלישי9:00–21:00יום רביעי9:00–21:00יום חמישי9:00–21:00יום שישי9:00–21:00יום שבת9:00–21:00,36.2126962,-86.7242414,"677G+38 נשוויל, טנסי, ארצות הברית",,+1 910-723-9870,,,,,,,,,,
Nashville - guitar repair,Vintage King Nashville,https://lh5.googleusercontent.com/p/AF1QipPKqlt2-ndAkWAGxCXLXVFgnYxd61I4b4slAxCO=w408-h306-k-no,4.7,42,,ספק של ציוד אורקולי,https://www.google.com/maps/place/Vintage+King+Nashville/data=!4m7!3m6!1s0x886465c1005bc24b:0x6cd43205a0f6fb67!8m2!3d36.1829242!4d-86.749573!16s%2Fg%2F1pv1dr49g!19sChIJS8JbAMFlZIgRZ_v2oAUy1Gw?authuser=0&hl=iw&rclk=1," 
""Then we opened the guitar pedal drawers and we went down the ...""","604 Gallatin Ave Suite 119, Nashville, TN 37206, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:35:12,,36.1829242,-86.749573,"57M2+55 נשוויל, טנסי, ארצות הברית",https://vintageking.com/nashville,+1 615-866-5015,,,,,,,,,,
Nashville - guitar repair,Tennessee Electric Guitar,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ek_0bycnowaV57aS1ABQkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.72533&pitch=0&thumbfov=100,5.0,1,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Tennessee+Electric+Guitar/data=!4m7!3m6!1s0x886467a906eaaaab:0x922004a5022ea811!8m2!3d36.1841735!4d-86.7791006!16s%2Fg%2F11f63x7tqc!19sChIJq6rqBqlnZIgREaguAqUEIJI?authuser=0&hl=iw&rclk=1,,"1425 Cowan Ct, Nashville, TN 37206, ארצות הברית",,+1 800-588-6686,,2023-09-03 22:35:16,,36.1841735,-86.7791006,"56MC+M9 נשוויל, טנסי, ארצות הברית",,+1 800-588-6686,,,,,,,,,,
Nashville - guitar repair,Zack's Music Shop,https://lh5.googleusercontent.com/p/AF1QipOgkFTykX33RXcBXsvDVqjskyZ_GH4y8zeOS_cd=w408-h270-k-no,4.8,60,,חנות לכלי נגינה,https://www.google.com/maps/place/Zack%27s+Music+Shop/data=!4m7!3m6!1s0x8864b06a50def0c3:0x2d84b6770d95a633!8m2!3d36.0767283!4d-87.388302!16s%2Fg%2F12m99114w!19sChIJw_DeUGqwZIgRM6aVDXe2hC0?authuser=0&hl=iw&rclk=1," 
""Awesome for minor repair/modification work.""","126 N Main St, Dickson, TN 37055, ארצות הברית",,פתוח,ייסגר בשעה 16:00,2023-09-03 22:35:20,יום ראשון11:00–16:00יום שני(יום העבודה)9:00–20:00 ייתכנו שינויים בשעותיום שלישי9:00–20:00יום רביעי9:00–20:00יום חמישי9:00–20:00יום שישי9:00–20:00יום שבת9:00–20:00,36.0767283,-87.388302,"3JG6+MM Dickson, טנסי, ארצות הברית",http://www.zacksmusicshop.com/,+1 615-326-8049,,,,,,,,,,
Nashville - guitar repair,Nashville Guitar Works,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g95cVOFNQwnikUa0fnz60A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.87314&pitch=0&thumbfov=100,4.7,3,,יצרן,https://www.google.com/maps/place/Nashville+Guitar+Works/data=!4m7!3m6!1s0x88647ead09034edf:0x2ba3fbb42681e246!8m2!3d35.9517107!4d-86.8249447!16s%2Fg%2F113dxbf1n!19sChIJ304DCa1-ZIgRRuKBJrT7oys?authuser=0&hl=iw&rclk=1,,"209 Gothic Ct, Franklin, TN 37067, ארצות הברית",,,,2023-09-03 22:35:23,,35.9517107,-86.8249447,"X52G+M2 פרנקלין, טנסי, ארצות הברית",https://www.nashvilleguitarworks.com/,,,,,,,,,,,
Nashville - guitar repair,Mauve Instruments,https://lh5.googleusercontent.com/p/AF1QipO6qNmPtHjdl5jITkX4cX8LwjS-7IYqjViutR77=w408-h408-k-no,5.0,2,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Mauve+Instruments/data=!4m7!3m6!1s0xae71fac74de23b5d:0xf82f1dc440509ba8!8m2!3d36.1866405!4d-86.7852454!16s%2Fg%2F11rds1k0g_!19sChIJXTviTcf6ca4RqJtQQMQdL_g?authuser=0&hl=iw&rclk=1,,,,פתוח,ייסגר בשעה 20:00,2023-09-03 22:35:27,יום ראשון8:00–20:00יום שני(יום העבודה)8:00–20:00 ייתכנו שינויים בשעותיום שלישי8:00–20:00יום רביעי8:00–20:00יום חמישי8:00–20:00יום שישי8:00–20:00יום שבת8:00–20:00,36.1866405,-86.7852454,,https://mauveinstruments.business.site/?utm_source=gmb&utm_medium=referral,+1 615-696-9440,,,,,,,,,,
Nashville - guitar repair,Gibson Custom Shop,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s2r2hFVbNga-uhL_-HiwWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.74982&pitch=0&thumbfov=100,4.4,23,,חנות חשמל ואלקטרוניקה,https://www.google.com/maps/place/Gibson+Custom+Shop/data=!4m7!3m6!1s0x886469c620cefb1d:0xd4171888616b357a!8m2!3d36.1456888!4d-86.716225!16s%2Fg%2F11fnrdkhv9!19sChIJHfvOIMZpZIgRejVrYYgYF9Q?authuser=0&hl=iw&rclk=1," 
קנייה בחנות","1612 Elm Hill Pike, Nashville, TN 37210, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 10:00,2023-09-03 22:35:31,יום ראשוןסגוריום שני(יום העבודה)10:00–17:00 ייתכנו שינויים בשעותיום שלישי10:00–17:00יום רביעי10:00–17:00יום חמישי10:00–17:00יום שישי10:00–17:00יום שבת10:00–17:00,36.1456888,-86.716225,"47WM+7G נשוויל, טנסי, ארצות הברית",https://www.gibson.com/,,,,,,,,,,,
Nashville - guitar repair,Blue Guitar Music,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9P-RfwEnKdxLv3-gksRf1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.10738&pitch=0&thumbfov=100,,,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Blue+Guitar+Music/data=!4m7!3m6!1s0x8864668d1bddf527:0xc4276f9eb9c08246!8m2!3d36.1532909!4d-86.7897875!16s%2Fg%2F1tdkydxq!19sChIJJ_XdG41mZIgRRoLAuZ5vJ8Q?authuser=0&hl=iw&rclk=1,,"1514 Demonbreun St, Nashville, TN 37203, ארצות הברית",,+1 615-739-6396,,2023-09-03 22:35:35,,36.1532909,-86.7897875,"5636+83 נשוויל, טנסי, ארצות הברית",,+1 615-739-6396,,,,,,,,,,
Nashville - guitar repair,Nashville Guitar Service,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QXVrtKg630cLnyHT1l8Ujw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.75389&pitch=0&thumbfov=100,,,,חנות לתיקון כלי נגינה,https://www.google.com/maps/place/Nashville+Guitar+Service/data=!4m7!3m6!1s0x886465e1564560b1:0x95f96291e64ef64a!8m2!3d36.2622003!4d-86.8324373!16s%2Fg%2F11c1n67m8j!19sChIJsWBFVuFlZIgRSvZO5pFi-ZU?authuser=0&hl=iw&rclk=1,,"2621 Houston Ln, Whites Creek, TN 37189, ארצות הברית",,המקום סגור,ייפתח ביום יום ב׳ בשעה 8:00,2023-09-03 22:35:38,יום ראשוןסגוריום שני(יום העבודה)8:00–17:00 ייתכנו שינויים בשעותיום שלישי8:00–17:00יום רביעי8:00–17:00יום חמישי8:00–17:00יום שישי8:00–17:00יום שבת8:00–17:00,36.2622003,-86.8324373,"7569+V2 Whites Creek, נשוויל, טנסי, ארצות הברית",,+1 615-933-8511,,,,,,,,,,
