keyword,Title,Reviews,Review_points,Address,Contry,City,State,Website,Phone,Open_Time,Page_URL,Google_id,Place_id,Additional_info,Latitude,Longitude,Category,Main_image,Image_1,Image_2,Image_3,Description,Price_Range,Current_Status,Plus_code_URL,Plus_code,Delivery,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday,Popular_times_0,Popular_times_1,Popular_times_2,Popular_times_3,Popular_times_4,Popular_times_5,Popular_times_6
Seattle - guitar repair,Guitar Center,609,4.3,"7430 164th Ave NE B205, Redmond, WA 98052",null,Redmond,Washington,https://stores.guitarcenter.com/wa/redmond/238%3Fsource%3D4GOA5AJBA,(425) 497-8868,"Tuesday 11 AM–9 PM  2023-09-05
Wednesday 11 AM–9 PM  2023-09-06
Thursday 11 AM–9 PM  2023-09-07
Friday 11 AM–9 PM  2023-09-08
Saturday 10 AM–9 PM  2023-09-09
Sunday 11 AM–7 PM  2023-09-10
Monday 11 AM–9 PM  2023-09-11
 ",https://www.google.com/maps/place/Guitar+Center/data=!4m5!3m4!1s0x549073b6ba548039:0xec0a7ecaa161a896!8m2!3d47.670793!4d-122.1212641?authuser=0&hl=en&rclk=1,0x549073b6ba548039:0xec0a7ecaa161a896,ChIJOYBUurZzkFQRlqhhocp-Cuw,,47.670793,-122.1212641,Music store,https://lh5.googleusercontent.com/p/AF1QipN6RAj7sftFdT67YMMzD6x-GedrQ1JEPkOrx8Vf=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOHR_WX4IsS6Y5VyJvbcA6GdfJluOWCIMCtdxIO=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipO4MrHLjLMVoKpPklbnMN_F2zQZLMOLXfcMbIhx=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPKVO8jN2xG4r6qRBAwtiqJKEml05EGeF1mtH5h=w1024-h960-p-k-no,null,None,,"https://plus.codes/MVCH+8F Redmond, Washington","MVCH+8F Redmond, Washington",Delivery,Monday 11 AM–9 PM  2023-09-11,Tuesday 11 AM–9 PM  2023-09-05,Wednesday 11 AM–9 PM  2023-09-06,Thursday 11 AM–9 PM  2023-09-07,Friday 11 AM–9 PM  2023-09-08,Saturday 10 AM–9 PM  2023-09-09,Sunday 11 AM–7 PM  2023-09-10,,,,,,,
Seattle - guitar repair,Brown Dog Amp Works,9,5,None,null,null,null,http://www.browndogampworks.com/,(360) 981-2677,Identifies as veteran-owned ,https://www.google.com/maps/place/Brown+Dog+Amp+Works/data=!4m5!3m4!1s0x549022396e11a1a7:0x4b5002bb97510f1a!8m2!3d47.5927664!4d-122.9974426?authuser=0&hl=en&rclk=1,0x549022396e11a1a7:0x4b5002bb97510f1a,ChIJp6ERbjkikFQRGg9Rl7sCUEs,Identifies as veteran-owned,47.5927664,-122.9974426,Electronics repair shop,https://lh5.googleusercontent.com/p/AF1QipM1h2FndQJhKglqYnPzeYHSsk-nS24eQf2YTfuw=w408-h408-k-no,https://lh5.googleusercontent.com/p/AF1QipM1h2FndQJhKglqYnPzeYHSsk-nS24eQf2YTfuw=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOmgHdU4pct2MiZOqx0LMKw_QB-1kYSmIWV1s8n=w1024-h960-p-k-no,null,null,None,,null,null,null,,,,,,,,,,,,,,
Seattle - guitar repair,Velvetone,5,4.2,"4428 Corliss Ave N, Seattle, WA 98103",null,Seattle,Washington,https://www.velvetone.com/,(206) 632-5333, ,https://www.google.com/maps/place/Velvetone/data=!4m5!3m4!1s0x54901459b388d679:0x128e09af349c720a!8m2!3d47.6609921!4d-122.3310752?authuser=0&hl=en&rclk=1,0x54901459b388d679:0x128e09af349c720a,ChIJedaIs1kUkFQRCnKcNK8JjhI,,47.6609921,-122.3310752,Musical instrument repair shop,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0KUZJDz4lSGbVIFCYm-Cvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.86651&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/0KUZJDz4lSGbVIFCYm-Cvg=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/0KUZJDz4lSGbVIFCYm-Cvg=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/MM69+9H Seattle, Washington","MM69+9H Seattle, Washington",null,,,,,,,,,,,,,,
Seattle - guitar repair,Metropolitan Music,18,4.1,"8414 5th Ave NE, Seattle, WA 98115",null,Seattle,Washington,https://metropolitan-music.com/,(206) 729-9299,"LGBTQ+ friendlyTuesday 11 AM–5 PM  2023-09-05
Wednesday 11 AM–5 PM  2023-09-06
Thursday 11 AM–5 PM  2023-09-07
Friday 11 AM–4 PM  2023-09-08
Saturday 11 AM–3 PM  2023-09-09
Sunday Closed  2023-09-10
Monday 11 AM–5 PM  2023-09-11
 ",https://www.google.com/maps/place/Metropolitan+Music/data=!4m5!3m4!1s0x54901409303a4e9b:0x423328f1272bcddd!8m2!3d47.6901752!4d-122.3227943?authuser=0&hl=en&rclk=1,0x54901409303a4e9b:0x423328f1272bcddd,ChIJm046MAkUkFQR3c0rJ_EoM0I,"LGBTQ+ friendly,Identifies as women-owned",47.6901752,-122.3227943,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipM4yRZXnmmHnbHPJOvDOwke5ymKPKeJ7Mn2MZdj=w478-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipMM2Pn0Gq5m29L88n_OnrPjhaKzB3lrZEfAQmQ4=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM9K5dEPqI9hXqVj028pXNU2SBFLOxebfHTqqhi=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMaEgqiqXLR2mlj3hH3ns5wU6ELPkWctMqjKULk=w1024-h960-p-k-no,null,None,,"https://plus.codes/MMRG+3V Seattle, Washington","MMRG+3V Seattle, Washington",null,Monday 11 AM–5 PM  2023-09-11,Tuesday 11 AM–5 PM  2023-09-05,Wednesday 11 AM–5 PM  2023-09-06,Thursday 11 AM–5 PM  2023-09-07,Friday 11 AM–4 PM  2023-09-08,Saturday 11 AM–3 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Kennelly Keys Music,70,4.7,"4918 196th St SW, Lynnwood, WA 98036",null,Lynnwood,Washington,http://www.kennellykeysmusic.com/,(425) 771-7020,"Tuesday 11 AM–6 PM  2023-09-05
Wednesday 11 AM–6 PM  2023-09-06
Thursday 11 AM–6 PM  2023-09-07
Friday 11 AM–6 PM  2023-09-08
Saturday 12–5 PM  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Kennelly+Keys+Music/data=!4m5!3m4!1s0x54900540b2f072e7:0x765755faa2e0b74c!8m2!3d47.8207045!4d-122.2996913?authuser=0&hl=en&rclk=1,0x54900540b2f072e7:0x765755faa2e0b74c,ChIJ53LwskAFkFQRTLfgovpVV3Y,,47.8207045,-122.2996913,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipPu-v60vnLVt8N32kF_EaNGPb0aVceeFFEgBHoS=w408-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPdBLTRA6xBeynooFOiJklxH4iHHFZl4T-z9bgs=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOPBX7rBtCoVLDg6HQO--kqPC9gD-NX5AZQyKzD=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMzmcMf0pnI0v8J-fxaIY-quAOWkW2xq3dSesRz=w1024-h960-p-k-no,"Long-standing, full-service emporium offering instruments & gear, plus lessons, rentals & repair.",None,,"https://plus.codes/RPC2+74 Lynnwood, Washington","RPC2+74 Lynnwood, Washington",Delivery,Monday Closed  2023-09-11,Tuesday 11 AM–6 PM  2023-09-05,Wednesday 11 AM–6 PM  2023-09-06,Thursday 11 AM–6 PM  2023-09-07,Friday 11 AM–6 PM  2023-09-08,Saturday 12–5 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Village Music,13,4.5,"8168 High School Loop NE, Bainbridge Island, WA 98110",null,Bainbridge Island,Washington,http://villagemusicbi.com/,(206) 842-4120,"Tuesday Closed  2023-09-05
Wednesday 10 AM–6 PM  2023-09-06
Thursday 10 AM–6 PM  2023-09-07
Friday Closed  2023-09-08
Saturday Closed  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Village+Music/data=!4m5!3m4!1s0x5490391628b6217d:0xaff854484a4edefe!8m2!3d47.6367701!4d-122.5401561?authuser=0&hl=en&rclk=1,0x5490391628b6217d:0xaff854484a4edefe,ChIJfSG2KBY5kFQR_t5OSkhU-K8,,47.6367701,-122.5401561,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipPYrXsrMcjYJJdHKgU8EBIyONmqDm6hCfNkwqSA=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipPYrXsrMcjYJJdHKgU8EBIyONmqDm6hCfNkwqSA=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPYrXsrMcjYJJdHKgU8EBIyONmqDm6hCfNkwqSA=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPYrXsrMcjYJJdHKgU8EBIyONmqDm6hCfNkwqSA=w1024-h960-p-k-no,"Welcoming music store offering custom instruments, repairs, private instruction & student rentals.",None,,"https://plus.codes/JFP5+PW Bainbridge Island, Washington","JFP5+PW Bainbridge Island, Washington",In-store pickup,Monday Closed  2023-09-11,Tuesday Closed  2023-09-05,Wednesday 10 AM–6 PM  2023-09-06,Thursday 10 AM–6 PM  2023-09-07,Friday Closed  2023-09-08,Saturday Closed  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Riley Guitars,10,4.8,"3001 Panaview Blvd, Everett, WA 98203",null,Everett,Washington,https://rileyguitars.com/,(425) 345-1868, ,https://www.google.com/maps/place/Riley+Guitars/data=!4m5!3m4!1s0x549000c4f69faaab:0xf08cf3b69b060c52!8m2!3d47.9264803!4d-122.1918893?authuser=0&hl=en&rclk=1,0x549000c4f69faaab:0xf08cf3b69b060c52,ChIJq6qf9sQAkFQRUgwGm7bzjPA,,47.9264803,-122.1918893,Musical instrument repair shop,https://lh5.googleusercontent.com/p/AF1QipNxwgPmA5nsMkSCUDIeACp-3LDecdOp7lQcwCjH=w408-h271-k-no,https://lh5.googleusercontent.com/p/AF1QipOkLVSqkIaX4vwJjeRYLVcD7Fg3F8oWxOUO5Anj=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM6JTkPHJCwScwpVYEJr-a-0bjUxuJcYM3tBPaL=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/dRRljGJg7LnYgt69wqRATw=w1024-h960-p-k-no,null,None,,"https://plus.codes/WRG5+H6 Everett, Washington","WRG5+H6 Everett, Washington",null,,,,,,,,,,,,,,
Seattle - guitar repair,Adept Custom Guitars and Repairs,22,4.6,None,null,null,null,https://www.adeptguitars.com/,(425) 314-3553,"LGBTQ+ friendlyTuesday 11 AM–4 PM  2023-09-05
Wednesday 11 AM–4 PM  2023-09-06
Thursday 11 AM–4 PM  2023-09-07
Friday 11 AM–4 PM  2023-09-08
Saturday 11 AM–4 PM  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Adept+Custom+Guitars+and+Repairs/data=!4m5!3m4!1s0x548552bc1865bd99:0xd3859e240176fb3!8m2!3d47.9683076!4d-122.1144299?authuser=0&hl=en&rclk=1,0x548552bc1865bd99:0xd3859e240176fb3,ChIJmb1lGLxShVQRs28XQOJZOA0,LGBTQ+ friendly,47.9683076,-122.1144299,Guitar store,https://lh5.googleusercontent.com/p/AF1QipOaE3cVDgQnA45PYUVsfxHUQQGXr0T2NIP0FRE9=w408-h260-k-no,https://lh5.googleusercontent.com/p/AF1QipOaE3cVDgQnA45PYUVsfxHUQQGXr0T2NIP0FRE9=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOaE3cVDgQnA45PYUVsfxHUQQGXr0T2NIP0FRE9=w1024-h960-p-k-no,null,null,None,,null,null,Delivery,Monday Closed  2023-09-11,Tuesday 11 AM–4 PM  2023-09-05,Wednesday 11 AM–4 PM  2023-09-06,Thursday 11 AM–4 PM  2023-09-07,Friday 11 AM–4 PM  2023-09-08,Saturday 11 AM–4 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Kennelly Keys Music,54,4.2,"14315 NE 20th St Suite B, Bellevue, WA 98007",null,Bellevue,Washington,https://www.kennellykeysmusic.com/,(425) 455-8282,"LGBTQ+ friendlyTuesday 11 AM–6 PM  2023-09-05
Wednesday 11 AM–6 PM  2023-09-06
Thursday 11 AM–6 PM  2023-09-07
Friday 11 AM–6 PM  2023-09-08
Saturday 12–5 PM  2023-09-09
Sunday Closed  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Kennelly+Keys+Music/data=!4m5!3m4!1s0x54906c86150fbf85:0xa09eaea8e61677ee!8m2!3d47.6269744!4d-122.1502652?authuser=0&hl=en&rclk=1,0x54906c86150fbf85:0xa09eaea8e61677ee,ChIJhb8PFYZskFQR7ncW5qiunqA,LGBTQ+ friendly,47.6269744,-122.1502652,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipNDiBdqRgfwXZGqaEdBxvY64PIioTeVw4296iMJ=w408-h279-k-no,https://lh5.googleusercontent.com/p/AF1QipNDiBdqRgfwXZGqaEdBxvY64PIioTeVw4296iMJ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNdzhN0pEhYIjVY88F-7wBdMWKIM4L8EZfosQf-=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMjDPqGnezoNlQklkij1cPQRRHi7o0ddbaYok4V=w1024-h960-p-k-no,"Long-standing, full-service emporium offering instruments & gear, plus lessons, rentals & repair.",None,,"https://plus.codes/JRGX+QV Bellevue, Washington","JRGX+QV Bellevue, Washington",In-store shopping,Monday Closed  2023-09-11,Tuesday 11 AM–6 PM  2023-09-05,Wednesday 11 AM–6 PM  2023-09-06,Thursday 11 AM–6 PM  2023-09-07,Friday 11 AM–6 PM  2023-09-08,Saturday 12–5 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Audiomanic Guitar Repair & Sales,45,5,"15th Ave Call for appt and address, Olympia, WA 98516",null,Olympia,WA,https://www.audiomanic.org/,null,LGBTQ+ friendly ,https://www.google.com/maps/place/Audiomanic+Guitar+Repair+&+Sales/data=!4m5!3m4!1s0x54910b4b000a163b:0x2d658bb3f95463af!8m2!3d47.0576278!4d-122.8122044?authuser=0&hl=en&rclk=1,0x54910b4b000a163b:0x2d658bb3f95463af,ChIJOxYKAEsLkVQRr2NU-bOLZS0,LGBTQ+ friendly,47.0576278,-122.8122044,Musical instrument repair shop,https://lh5.googleusercontent.com/p/AF1QipNklqcHJZ8TYFQ43iAknoXA7lNU99cDqwE0XdQg=w408-h544-k-no,https://lh5.googleusercontent.com/p/AF1QipOKDc9Rf0x9nDXSifADvyg4a1s28qRoe1GmSxY1=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNklqcHJZ8TYFQ43iAknoXA7lNU99cDqwE0XdQg=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/MmaDg2Nefjkeh97SwYl0Hg=w1024-h960-p-k-no,null,None,,"https://plus.codes/355Q+34 Olympia, Washington","355Q+34 Olympia, Washington",Wheelchair accessible parking lot,,,,,,,,,,,,,,
Seattle - guitar repair,Patchwerks LLLP,218,5,"4129 Stone Way N, Seattle, WA 98103",null,Seattle,Washington,http://patchwerks.com/,(844) 928-3376,"LGBTQ+ friendlyTuesday Closed  2023-09-05
Wednesday Closed  2023-09-06
Thursday 12–7 PM  2023-09-07
Friday 12–7 PM  2023-09-08
Saturday 12–7 PM  2023-09-09
Sunday 12–6 PM  2023-09-10
Monday Closed  2023-09-11
 ",https://www.google.com/maps/place/Patchwerks+LLLP/data=!4m5!3m4!1s0x549014e529530d15:0x813968239df8a318!8m2!3d47.6575128!4d-122.3427368?authuser=0&hl=en&rclk=1,0x549014e529530d15:0x813968239df8a318,ChIJFQ1TKeUUkFQRGKP4nSNoOYE,LGBTQ+ friendly,47.6575128,-122.3427368,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipOmf_oI86QYII0QLFMcDwvgE2klnwzTOqkpm-pG=w408-h408-k-no,https://lh5.googleusercontent.com/p/AF1QipNKHj_MTmB2K4_qIJczBsZWvNcJEbgrc0PqvkzV=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipORhczNlyM5xKpT03CFOSklOfGmCrp9-OBEvQ43=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNNQNzEyVpiwe8SQF5NlNQ9o5tkohKPBmshE_ge=w1024-h960-p-k-no,null,None,,"https://plus.codes/MM54+2W Seattle, Washington","MM54+2W Seattle, Washington",Delivery,Monday Closed  2023-09-11,Tuesday Closed  2023-09-05,Wednesday Closed  2023-09-06,Thursday 12–7 PM  2023-09-07,Friday 12–7 PM  2023-09-08,Saturday 12–7 PM  2023-09-09,Sunday 12–6 PM  2023-09-10,,,,,,,
Seattle - guitar repair,Solid Repair,8,4,"9407 22nd Ave SW, Seattle, WA 98106",null,Seattle,Washington,null,(206) 720-9921,"Tuesday 10 AM–6 PM  2023-09-05
Wednesday 10 AM–6 PM  2023-09-06
Thursday 10 AM–6 PM  2023-09-07
Friday 10 AM–6 PM  2023-09-08
Saturday Closed  2023-09-09
Sunday Closed  2023-09-10
Monday 10 AM–6 PM  2023-09-11
 ",https://www.google.com/maps/place/Solid+Repair/data=!4m5!3m4!1s0x5490416077f3e14b:0xcc864c062139c30e!8m2!3d47.5188687!4d-122.3620238?authuser=0&hl=en&rclk=1,0x5490416077f3e14b:0xcc864c062139c30e,ChIJS-Hzd2BBkFQRDsM5IQZMhsw,,47.5188687,-122.3620238,Electronics repair shop,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=swKDCg1lG3dd-GMWzj70Rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.5137&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/swKDCg1lG3dd-GMWzj70Rw=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/swKDCg1lG3dd-GMWzj70Rw=w1024-h960-p-k-no,null,null,None,Temporarily closed,"https://plus.codes/GJ9Q+G5 Seattle, Washington","GJ9Q+G5 Seattle, Washington",null,Monday 10 AM–6 PM  2023-09-11,Tuesday 10 AM–6 PM  2023-09-05,Wednesday 10 AM–6 PM  2023-09-06,Thursday 10 AM–6 PM  2023-09-07,Friday 10 AM–6 PM  2023-09-08,Saturday Closed  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Fluteworks Seattle,54,4.9,"17517 52nd Ave W, Lynnwood, WA 98037",null,Lynnwood,Washington,https://www.fwseattle.com/,(781) 526-3677,"LGBTQ+ friendlyTuesday 10 AM–6 PM  2023-09-05
Wednesday 10 AM–6 PM  2023-09-06
Thursday 10 AM–6 PM  2023-09-07
Friday 10 AM–6 PM  2023-09-08
Saturday Closed  2023-09-09
Sunday Closed  2023-09-10
Monday 10 AM–6 PM  2023-09-11
 ",https://www.google.com/maps/place/Fluteworks+Seattle/data=!4m5!3m4!1s0x5490147192a7a179:0x599c025d4ce96239!8m2!3d47.8400229!4d-122.3020993?authuser=0&hl=en&rclk=1,0x5490147192a7a179:0x599c025d4ce96239,ChIJeaGnknEUkFQROWLpTF0CnFk,LGBTQ+ friendly,47.8400229,-122.3020993,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipOfoTKL0VjAzRiaEaq2JTM21Fv82DGHC-34gnuv=w408-h408-k-no,https://lh5.googleusercontent.com/p/AF1QipPovhMMgpXoKm6FvNeTISuMvpi5l30ZlzTXElA=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMVS6IjuqjFB9dStTh_uOlpA6kKmm0Q735sVedG=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOfoTKL0VjAzRiaEaq2JTM21Fv82DGHC-34gnuv=w1024-h960-p-k-no,null,None,,"https://plus.codes/RMRX+25 Lynnwood, Washington","RMRX+25 Lynnwood, Washington",Online estimates,Monday 10 AM–6 PM  2023-09-11,Tuesday 10 AM–6 PM  2023-09-05,Wednesday 10 AM–6 PM  2023-09-06,Thursday 10 AM–6 PM  2023-09-07,Friday 10 AM–6 PM  2023-09-08,Saturday Closed  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,The Music Factory,9,5,"2832 E Arthur Pl, Seattle, WA 98112",null,Seattle,Washington,http://www.musicfactorynw.com/,(206) 420-3896,"Tuesday 12–10 PM  2023-09-05
Wednesday 12–10 PM  2023-09-06
Thursday 12–10 PM  2023-09-07
Friday 12–10 PM  2023-09-08
Saturday 12–10 PM  2023-09-09
Sunday 12–10 PM  2023-09-10
Monday 12–10 PM  2023-09-11
 ",https://www.google.com/maps/place/The+Music+Factory/data=!4m5!3m4!1s0x54906b2b7979c43d:0xc1f081f46ddbaad4!8m2!3d47.623404!4d-122.2956824?authuser=0&hl=en&rclk=1,0x54906b2b7979c43d:0xc1f081f46ddbaad4,ChIJPcR5eStrkFQR1KrbbfSB8ME,,47.623404,-122.2956824,Music school,https://lh5.googleusercontent.com/p/AF1QipOF3ZL7zdFBrPcWMgfXRoumuEFEuI8JoZLFPPNU=w408-h271-k-no,https://lh5.googleusercontent.com/p/AF1QipM90mO577ksjTm_BaTm3P7JbLknKirLnGq0_jgo=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMkCKeqPrbbg9pideheKiTjKIVm6kr4KZTmEoPY=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPyLhYpMa-IcYYzX0QEnw_Y5c7dYiLevBhRjVzT=w1024-h960-p-k-no,null,None,,"https://plus.codes/JPF3+9P Seattle, Washington","JPF3+9P Seattle, Washington",Onsite services,Monday 12–10 PM  2023-09-11,Tuesday 12–10 PM  2023-09-05,Wednesday 12–10 PM  2023-09-06,Thursday 12–10 PM  2023-09-07,Friday 12–10 PM  2023-09-08,Saturday 12–10 PM  2023-09-09,Sunday 12–10 PM  2023-09-10,0% 6 AM0% 7 AM0% 8 AM0% 9 AM0% 10 AM0% 11 AM13% 12 PM13% 1 PM20% 2 PM20% 3 PM33% 4 PM13% 5 PM13% 6 PM20% 7 PM20% 8 PM33% 9 PM0% 10 PM0% 11 PM,0% 6 AM0% 7 AM0% 8 AM0% 9 AM0% 10 AM0% 11 AM0% 12 PM13% 1 PM33% 2 PM53% 3 PM33% 4 PM40% 5 PM33% 6 PM53% 7 PM40% 8 PM26% 9 PM0% 10 PM0% 11 PM,0% 6 AM0% 7 AM0% 8 AM0% 9 AM0% 10 AM0% 11 AM46% 12 PM26% 1 PM33% 2 PM20% 3 PM46% 4 PM66% 5 PM100% 6 PM73% 7 PM53% 8 PM26% 9 PM0% 10 PM0% 11 PM,0% 6 AM0% 7 AM0% 8 AM0% 9 AM0% 10 AM0% 11 AM13% 12 PM26% 1 PM40% 2 PM26% 3 PM46% 4 PM66% 5 PM40% 6 PM13% 7 PM13% 8 PM26% 9 PM0% 10 PM0% 11 PM,0% 6 AM0% 7 AM0% 8 AM0% 9 AM0% 10 AM0% 11 AM20% 12 PM6% 1 PM6% 2 PM26% 3 PM53% 4 PM73% 5 PM80% 6 PM33% 7 PM13% 8 PM0% 9 PM0% 10 PM0% 11 PM,0% 6 AM0% 7 AM0% 8 AM0% 9 AM0% 10 AM0% 11 AM46% 12 PM26% 1 PM20% 2 PM40% 3 PM40% 4 PM60% 5 PM40% 6 PM33% 7 PM26% 8 PM46% 9 PM0% 10 PM0% 11 PM,0% 6 AM0% 7 AM0% 8 AM0% 9 AM0% 10 AM0% 11 AM13% 12 PM6% 1 PM6% 2 PM13% 3 PM33% 4 PM13% 5 PM13% 6 PM20% 7 PM6% 8 PM0% 9 PM0% 10 PM0% 11 PM
Seattle - guitar repair,Allstar Guitar & Academy,64,4.6,"3110 Harborview Dr, Gig Harbor, WA 98335",null,Gig Harbor,Washington,http://www.allstar-guitar.com/,(253) 853-5610,"Identifies as veteran-ownedTuesday 11 AM–7 PM  2023-09-05
Wednesday 11 AM–7 PM  2023-09-06
Thursday 11 AM–7 PM  2023-09-07
Friday 11 AM–7 PM  2023-09-08
Saturday 12–4 PM  2023-09-09
Sunday Closed  2023-09-10
Monday 11 AM–7 PM  2023-09-11
 ",https://www.google.com/maps/place/Allstar+Guitar+&+Academy/data=!4m5!3m4!1s0x549052c3cc0649cb:0x9e7982609a41a127!8m2!3d47.329177!4d-122.5806425?authuser=0&hl=en&rclk=1,0x549052c3cc0649cb:0x9e7982609a41a127,ChIJy0kGzMNSkFQRJ6FBmmCCeZ4,Identifies as veteran-owned,47.329177,-122.5806425,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipPGvX7jL7cnxlp1RuJzVEZ5KQV0Zh8B3Gch6VIb=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipOVsXRV1n2zLKqG8J7DU8xYYh5ePWmh6iv_xfTU=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipN3TUF4jcGcXZMo0aEaqevTLMV_NbVQ7f0oXuQX=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNunBfT-_hjRTEOqG1Y5kn__9OWCz_OF91NxqVK=w1024-h960-p-k-no,"Music store offering a variety of guitars & amps, along with repair services & instruction.",None,,"https://plus.codes/8CH9+MP Gig Harbor, Washington","8CH9+MP Gig Harbor, Washington",null,Monday 11 AM–7 PM  2023-09-11,Tuesday 11 AM–7 PM  2023-09-05,Wednesday 11 AM–7 PM  2023-09-06,Thursday 11 AM–7 PM  2023-09-07,Friday 11 AM–7 PM  2023-09-08,Saturday 12–4 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
Seattle - guitar repair,Castleman Music & Repair,8,5,"922 NW Comyn Rd, Poulsbo, WA 98370",null,Poulsbo,Washington,null,(360) 779-4828,"Tuesday 10 AM–5 PM  2023-09-05
Wednesday 10 AM–5 PM  2023-09-06
Thursday 10 AM–5 PM  2023-09-07
Friday 10 AM–5 PM  2023-09-08
Saturday 12 AM–5 PM  2023-09-09
Sunday Closed  2023-09-10
Monday 10 AM–5 PM  2023-09-11
 ",https://www.google.com/maps/place/Castleman+Music+&+Repair/data=!4m5!3m4!1s0x549021b6465d41e5:0x9b2a2f8fba815583!8m2!3d47.809754!4d-122.661249?authuser=0&hl=en&rclk=1,0x549021b6465d41e5:0x9b2a2f8fba815583,ChIJ5UFdRrYhkFQRg1WBuo8vKps,,47.809754,-122.661249,Musical instrument store,https://lh5.googleusercontent.com/p/AF1QipPEa_rErSza3ycd78-w_RUXZ3F_I8fi-g45NYMR=w408-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPEa_rErSza3ycd78-w_RUXZ3F_I8fi-g45NYMR=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/Xg0l2Er2mc6qbSUpKWHDTg=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/R85Q+WG Poulsbo, Washington","R85Q+WG Poulsbo, Washington",Delivery,Monday 10 AM–5 PM  2023-09-11,Tuesday 10 AM–5 PM  2023-09-05,Wednesday 10 AM–5 PM  2023-09-06,Thursday 10 AM–5 PM  2023-09-07,Friday 10 AM–5 PM  2023-09-08,Saturday 12 AM–5 PM  2023-09-09,Sunday Closed  2023-09-10,,,,,,,
